street_number,street_name,zip_code,latitude,longitude,people_count
191,SOUTH ST,01060,42.311137911077,-72.636113796679,4
320,TURKEY HILL RD,01062,42.310129568125,-72.728787387129,4
288,NORTH MAPLE ST,01062,42.347014216868,-72.67138501288,1
425,SPRING ST,01062,42.340642335983,-72.692180263201,4
30,BERKSHIRE TER,010621914,42.333537331938,-72.664246816497,1
253,NORTH MAIN ST,01062,42.342373282808,-72.679486709032,2
13,HARLOW AVE,01060,42.307953081237,-72.640012890399,1
14,CONZ ST,01060,42.315560245102,-72.630396081428,6
41,MANHAN ST,010604213,42.309443090255,-72.634505728555,3
34,WARBURTON WAY,01060,42.336514793493,-72.64972391196,1
99,MOSER ST,010603645,42.313211510104,-72.649880150636,1
18,LILLY ST,01062,42.335634609841,-72.675043797435,2
74,STATE ST,01060,42.320851782486,-72.634711001364,8
41,WINTHROP ST,01060,42.307707701022,-72.638188401534,2
279,HAYDENVILLE RD,010539768,42.358688866887,-72.692080602372,3
58,NORTH MAIN ST,01062,42.336657243938,-72.674484556855,2
88,LYMAN RD,01060,42.310658591944,-72.628448965321,5
59,MASSASOIT ST,01060,42.326133429225,-72.645421145784,2
670,HAYDENVILLE RD,01053,42.36845776549,-72.694060324083,3
111,AUDUBON RD,010539100,42.356930469329,-72.707705978634,2
43,MARY JANE LN,01062,42.347333399741,-72.664193256136,1
112,BLACK BIRCH TRAIL,01062,42.30695471275,-72.670196123733,3
67,WESTHAMPTON RD,01062,42.301159045799,-72.676786395105,1
25,WATER ST,01053,42.353036656209,-72.703153096467,7
36,WARD AVE,01060,42.318751235641,-72.651907816833,3
53,PROSPECT AVE,01060,42.332638121365,-72.649907978554,1
12,HINCKLEY ST,010622708,42.323253616841,-72.660592641989,3
49,REDFORD DR,01062,42.312239125516,-72.69394197161,3
49,PIONEER KNLS,01062,42.321606028043,-72.686921624787,3
140,FLORENCE ST,010539710,42.349878438911,-72.691000761786,1
25,ARLINGTON ST,01060,42.32556685448,-72.644967265727,2
820,FLORENCE RD,01062,42.303958391912,-72.674276853294,2
65,WATER ST,01053,42.351317569777,-72.70257801409,3
857,WESTHAMPTON RD,01062,42.300319765834,-72.712122822512,3
9,GARFIELD AVE,01062,42.339004009189,-72.664298700478,2
61,GLENDALE RD,01062,42.296363465626,-72.716996144837,2
26,BARDWELL ST,01062,42.338592834928,-72.674494698958,2
78,RICK DR,01062,42.348638713522,-72.667764030708,1
4,GROVE AVE,01053,42.354281746016,-72.699410325242,3
74,ICE POND DR,01062,42.306588088305,-72.665699400318,2
214,NORTH MAPLE ST,01062,42.344678054724,-72.671705369219,2
108,LAUREL PARK,010601110,42.358104983511,-72.641442423985,1
635,FLORENCE RD,010623672,42.310159952524,-72.674364779459,2
71,GOLDEN DR,01062,42.322352729888,-72.69159252415,1
10,ARLINGTON ST,01060,42.325563669356,-72.644232843371,3
17,GARFIELD AVE,01062,42.338754731388,-72.664854755935,2
13,MUNROE ST,010604260,42.311601095047,-72.633373920169,3
46,GRANT AVE,01060,42.328264737655,-72.626453317994,2
353,BURTS PIT RD,01062,42.315582666693,-72.664131565329,1
2,WEST ST,01060,42.317105323224,-72.634962626097,4
38,FORT HILL TER,01060,42.313858215843,-72.63471569523,4
152,FEDERAL ST,01062,42.324333499337,-72.656827323445,1
98,PINE ST,01062,42.331755255503,-72.672369467408,6
32,MIDDLE ST,01062,42.333651619187,-72.669758001654,1
102,BLACK BIRCH TRAIL,01062,42.307331730755,-72.670730050966,2
12,MOUNTAIN LAUREL PATH,01062,42.308377415085,-72.668386722295,4
29,MUNROE ST,010604231,42.311168672662,-72.63237747952,3
36,MANHAN ST,01060,42.309789891499,-72.63439709909,2
21,NORTH FARMS RD,01062,42.349780454463,-72.670378430127,1
5,MOUNTAIN ST,01062,42.345060353328,-72.668313045366,1
3,HAMPTON AVE,01060,42.318503047488,-72.628737721885,20
18,MONTVIEW AVE,010603321,42.315505134089,-72.621515455014,3
22,NEW SOUTH ST,01060,42.316563097908,-72.633602662307,1
8,UPLAND RD,010539725,42.35551929211,-72.698735414398,2
8,VILLONE DR,010539777,42.352720365092,-72.69720387305,4
10,HOWES ST,01062,42.34405771007,-72.670107610836,4
21,LAKE ST,01062,42.339807330789,-72.673293069319,3
90,WOODLAND DR,01062,42.303453507974,-72.710933178994,2
37,LAUREL PARK,01060,42.360028546471,-72.63916179195,2
38,HARLOW AVE,01060,42.307682806769,-72.638862055093,4
223,MAPLE RIDGE RD,01062,42.306809077182,-72.67978124911,3
28,MYRTLE ST,01060,42.324370212073,-72.634427693037,3
88,LAUREL PARK,01060,42.358713048677,-72.641187362671,1
6202,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
15,MARY JANE LN,01062,42.346472284918,-72.664770685446,1
11,ALAMO CT,01062,42.322151983307,-72.689863253706,4
136,NONOTUCK ST,01062,42.330255942573,-72.66753269018,2
91,ROUND HILL RD,01060,42.32507248983,-72.639110913798,3
34,HARRISON AVE,01060,42.321294807979,-72.645262141081,4
6,FORT HILL TER,01060,42.31301189508,-72.634151174051,1
45,FLORENCE ST,01053,42.350341329514,-72.698177179647,2
608,RYAN RD,01062,42.315513348354,-72.697337732044,1
73,BARDWELL ST,01062,42.339025089675,-72.675417043583,4
50,PHILLIPS PL,01060,42.321287473813,-72.624666799151,6
14,DANA ST,01060,42.332705889052,-72.655202072419,2
19,WALNUT ST,01060,42.324228599819,-72.629554957445,1
207,SYLVESTER RD,010629780,42.31568765003,-72.715579938477,3
80,NORTH MAIN ST,010621228,42.337241504498,-72.674929300637,3
181,ROUND HILL RD,01060,42.326086909662,-72.639359688684,2
20,VALLEY ST,01060,42.314777459165,-72.622282734431,2
84,FERN ST,01062,42.343120822843,-72.677544202971,1
298,RYAN RD,01062,42.322614999638,-72.688197266631,2
45,TERRACE LN,01060,42.334448780089,-72.651558542928,1
16,WINTER ST,01060,42.327953810956,-72.638405995741,4
165,GLENDALE RD,01062,42.2928510291,-72.717061775139,3
45,HASTINGS HTS,01062,42.345064418551,-72.673318717942,2
78,GOLDEN DR,01062,42.322774758713,-72.691296559149,1
20,WINSLOW AVE,010622732,42.326274119469,-72.660704121301,2
309,RIVERSIDE DR,010622726,42.32077744529,-72.663914785708,4
108,HINCKLEY ST,01062,42.327194033343,-72.662012117292,1
220,PROSPECT ST,01060,42.327925396305,-72.640004592314,2
11,DEWEY CT,01060,42.314418797528,-72.632892379832,1
17,ORCHARD ST,01060,42.327065622586,-72.626274951094,1
34,LEXINGTON AVE,01062,42.322357381844,-72.665945241538,2
77,OAK ST,01062,42.341214233237,-72.674546163843,2
43,OAK ST,01062,42.340265485617,-72.674564436392,3
367,PROSPECT ST,01060,42.330740542305,-72.64934823506,4
152,STATE ST,01060,42.323362455854,-72.635166390163,3
23,WILDER PL,01062,42.33577576109,-72.668119004307,2
221,PARK HILL RD,01062,42.297483623166,-72.681344222595,2
5,KARY ST,010603318,42.316470142601,-72.623532727651,3
98,SOUTH MAIN ST,01062,42.33158589915,-72.664144389641,3
184,GREENLEAF DR,01062,42.30015828847,-72.685643719829,3
212,NORTH ST,010602308,42.329517119718,-72.627667436668,3
163,KENNEDY RD,01053,42.343954235475,-72.721706774422,1
8,HINCKLEY ST,01062,42.323060246335,-72.660519970889,2
57,BRIDGE RD,01062,42.343778466966,-72.678607112113,2
31,VALLEY ST,010603323,42.314858931263,-72.621604470826,1
1378,WESTHAMPTON RD,01062,42.291584984535,-72.732032440944,1
187,NORTH MAPLE ST,01062,42.343627886075,-72.671200359553,2
260,FLORENCE RD,01062,42.321802709401,-72.674808685051,2
285,PROSPECT ST,01060,42.329736474124,-72.644360583576,4
13,OAK ST,01062,42.339369879262,-72.674229914636,2
1,EAST ST,01060,42.311726697866,-72.631796529811,1
113,BLACK BIRCH TRAIL,01062,42.306942014167,-72.670524778157,3
5166,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
33,VALLEY ST,010603323,42.315011942906,-72.621542360923,4
153,PROSPECT ST,01060,42.326142691228,-72.63729539357,2
271,HAYDENVILLE RD,01053,42.358394955452,-72.692004159415,2
175,OVERLOOK DR,01062,42.31565395478,-72.685789229668,1
358,CHESTERFIELD RD,010539773,42.341956995587,-72.709497610437,1
324,AUDUBON RD,01053,42.359150709752,-72.715800466349,2
30,DREWSEN DR,01062,42.311835201602,-72.699657759024,4
73,BRIERWOOD DR,01062,42.317702491916,-72.689708439954,4
30,RYAN RD,01062,42.329201876339,-72.679332230556,1
124,CHESTERFIELD RD,01053,42.341717315066,-72.699317537574,2
27,ELLINGTON RD,010622617,42.320567174964,-72.677712176311,7
192,NORTH ST,010602303,42.328982019019,-72.628191557074,3
69,LAUREL PARK,01060,42.359128916803,-72.641608469487,1
41,SOVEREIGN WAY,010629622,42.303531878769,-72.694122685443,2
17,LEONARD ST,01053,42.355340338478,-72.694811510246,2
808,BURTS PIT RD,01062,42.312033517431,-72.683349928206,3
54,UPLAND RD,01053,42.355815299021,-72.696388565328,2
141,NORTH MAPLE ST,01062,42.342005107711,-72.671340421155,2
6191,HATHAWAY FARMS,01060,42.3253327,-72.6361794,3
16,HAMPSHIRE HTS,01060,42.3253327,-72.6361794,5
256,PLEASANT ST,010605201,42.31706152778,-72.625872452103,5
807,RYAN RD,010623444,42.311424781713,-72.703945856869,1
86,VERNON ST,01060,42.320643953197,-72.650805680384,2
89,DREWSEN DR,01062,42.311121356818,-72.698666347516,1
33,LONGFELLOW DR,010629607,42.29727470423,-72.684742581418,3
18,FRANKLIN ST,01060,42.323238236049,-72.64443635598,4
68,WILLIAMS ST,01060,42.316976032367,-72.622460430778,2
1,ISABELLA ST,01060,42.31739395406,-72.624169333197,1
6,DIAMOND CT,01062,42.312462377507,-72.675017813535,4
14,DEWEY CT,01060,42.31406109981,-72.632513014894,2
798,NORTH KING ST,01060,42.362988615578,-72.638858199417,2
34,FOREST GLEN DR,01062,42.311936287355,-72.696994744566,2
181,NONOTUCK ST,01062,42.331134156478,-72.669869061871,2
17,REED ST,01060,42.306514369467,-72.6413649752,2
52,COLUMBUS AVE,01060,42.31062607016,-72.632762041238,1
40,ARLINGTON ST,01060,42.324729544262,-72.645519297871,3
172,OVERLOOK DR,010623529,42.316126442662,-72.686096594057,4
16,STILSON AVE,010621304,42.33770364073,-72.668309441148,2
1067,BURTS PIT RD,01062,42.310759971063,-72.693916742082,1
11,LANDY AVE,01062,42.330505807107,-72.670149604171,3
25,FINN ST,01060,42.325815419818,-72.634769087953,4
60,MATTHEW DR,01062,42.321645045803,-72.695497066106,1
155,PLEASANT ST,010605204,42.317739917113,-72.627744717816,3
20,RIVERBANK RD,01060,42.333988194509,-72.619084870731,8
20,SYLVAN LN,010629616,42.303873189866,-72.708098922255,2
101,NORTH MAPLE ST,010621324,42.340189461755,-72.671599170506,3
15,MAPLE AVE,01060,42.316021207867,-72.63023405924,4
276,WEST FARMS RD,010629777,42.299944256572,-72.716395832932,1
149,STATE ST,01060,42.323420165257,-72.634429034141,4
125,CHESTERFIELD RD,01053,42.34255144016,-72.699165741307,1
470,PARK HILL RD,01062,42.291152687879,-72.690387290293,4
893,WESTHAMPTON RD,010629797,42.300111098355,-72.713740446006,1
7,FRANCIS ST,010601645,42.338078060345,-72.646701565313,3
68,MILTON ST,01062,42.324251608143,-72.653680673173,1
99,LAUREL PARK,01060,42.358383136968,-72.641950702594,1
283,RYAN RD,010623411,42.323428463341,-72.687978079863,3
265,WESTHAMPTON RD,01062,42.303373041704,-72.685464933834,2
21,MAPLE RIDGE RD,01062,42.30528654638,-72.676517000737,2
52,REVELL AVE,01060,42.308416935759,-72.637005128263,3
106,NORTH MAPLE ST,010621300,42.340367996292,-72.672383297548,3
167,NORTH FARMS RD,01062,42.354474026875,-72.672943543956,2
44,MASSASOIT ST,010602016,42.325806535001,-72.646460920873,2
82,BEACON ST,01062,42.331974568,-72.668306088386,1
171,EMERSON WAY,01062,42.308173357653,-72.680549701993,2
10,HAYWARD RD,01062,42.342223121013,-72.68083125012,1
20,HAMPTON AVE,010604429,42.317876416407,-72.628696650559,1
460,ELM ST,010602831,42.326721042547,-72.653750913522,2
31,LAUREL PARK,01060,42.359535061922,-72.639082415327,1
70,VILLAGE HILL RD,010603640,42.3130811296,-72.648162866313,1
236,GROVE ST,01060,42.307269620852,-72.653048761493,2
301,DAMON RD,010601817,42.336171554558,-72.625313882076,2
66,GLENDALE RD,01062,42.296110876974,-72.716464732176,1
239,STATE ST,01060,42.326400853845,-72.635202264709,2
126,GLENDALE RD,01062,42.294176668997,-72.716361886224,1
223,MAIN ST L,01053,42.351979782037,-72.70073148082,1
575,COLES MEADOW RD,01060,42.372747372078,-72.645680481869,3
653,WESTHAMPTON RD,010629734,42.301411927818,-72.702968107864,2
12,HAMPSHIRE HTS,01060,42.3253327,-72.6361794,4
62,BIRCH HILL RD,01062,42.32222871963,-72.682413166707,2
900,RYAN RD,01062,42.309667557622,-72.707498945625,1
440,ROCKY HILL RD,01062,42.30077025122,-72.671990353927,6
20,POMEROY TER,01060,42.322320627199,-72.624276873015,6
476,BURTS PIT RD,01062,42.315755585356,-72.669781806259,1
104,MOSER ST,010603659,42.31334432136,-72.650345346262,2
27,HIGGINS WAY,010603676,42.315193285381,-72.648676006425,2
57,CHERRY ST,01060,42.324260953965,-72.628166411365,2
60,FLORENCE RD,01062,42.328193952482,-72.677236419486,2
523,KENNEDY RD,010539756,42.355804779733,-72.719520774074,3
9,TRINITY ROW,01062,42.334269323542,-72.665012838629,1
35,FRUIT ST,010604418,42.31362389974,-72.630158789749,3
98,DEERFIELD DR,01062,42.313967096766,-72.694464750911,2
63,DREWSEN DR,010623545,42.311237320449,-72.700295454217,2
159,MAIN ST L,01053,42.349472964345,-72.700486393972,3
257,AUDUBON RD,01053,42.358120992946,-72.712651804421,2
43,FAIR ST,010602530,42.324549039977,-72.621427025935,2
51,GREENLEAF DR,01062,42.296269462582,-72.685503406769,1
254,WEST FARMS RD,01062,42.300711787446,-72.716398682779,1
26,SCHOOL ST,01060,42.31448874451,-72.63469918288,4
51,PHILLIPS PL,010601301,42.320911461637,-72.624560432799,2
63,HAWLEY ST,01060,42.31930276487,-72.62574378989,3
33,MOSER ST,010603645,42.312687644796,-72.648785663161,2
73,CLEMENT ST,01062,42.318239939547,-72.666032329512,3
17,MYRTLE ST,01060,42.324719066883,-72.63399191789,3
4,LAKE ST,01062,42.338990262867,-72.67371107483,1
72,BARRETT ST,010601739,42.33257186242,-72.640499040783,6
19,WHITTIER ST,01062,42.300048569357,-72.678302262294,2
620,BURTS PIT RD,010623606,42.312791618664,-72.678451879266,2
658,RYAN RD,01062,42.314587944334,-72.698842116026,1
31,BATES ST,010602354,42.331528399294,-72.626866881096,3
11,KENSINGTON AVE,01060,42.321690433808,-72.644189089837,1
1035,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
106,CHESTNUT ST,010621407,42.33779709895,-72.667246699644,2
23,CRESTVIEW DR,01062,42.320342204683,-72.678806936684,1
3,MOUNTAIN ST,010621038,42.344831862647,-72.668068293793,2
127,KING ST,01060,42.323289491387,-72.631943716031,3
61,GOTHIC ST,01060,42.321214970351,-72.63260077342,3
71,WOODS RD,01062,42.312944881764,-72.687268635578,4
219,GLENDALE RD,01062,42.290890376219,-72.716719290575,3
43,FORT HILL TER,010604007,42.314003222768,-72.63428369194,4
1160,BURTS PIT RD,01062,42.310423647198,-72.698319672001,2
41,PIONEER KNLS,01062,42.321843319722,-72.687156401895,1
38,LEXINGTON AVE,01062,42.322547399589,-72.666009363097,2
91,BRIERWOOD DR,01062,42.317231387048,-72.689356567659,1
48,CHAPEL ST,010603606,42.308925968739,-72.64982005239,1
84,MARKET ST,010603292,42.323414172196,-72.63063312165,1
155,JACKSON ST,01060,42.334835940197,-72.64360101551,2
53,HARRISON AVE,01060,42.321007769704,-72.646482797641,3
33,OLIVE ST,01060,42.308761515798,-72.636298198549,1
36,PHILLIPS PL,01060,42.321093307026,-72.625255124935,4
92,HIGH ST,01062,42.336881711305,-72.669192893742,2
154,COOKE AVE,01060,42.342681401569,-72.646372659433,2
57,HOLYOKE ST,01060,42.316792636326,-72.623093180649,1
70,MEADOW ST,01062,42.334127124555,-72.676810283529,1
53,AVIS CIR,01062,42.327229027789,-72.686289294011,3
22,NONOTUCK ST,01062,42.328537107598,-72.661575252498,2
77,CAHILLANE TER,01062,42.313375753496,-72.697697399509,2
32,POWELL ST,01062,42.342264527614,-72.66991164194,1
5,SUN HILL DR,01062,42.332599355063,-72.666681507913,2
14,HATFIELD ST,01060,42.3335103003,-72.656258527495,1
60,FOX FARMS RD,01062,42.341518370594,-72.667346109016,2
49,DREWSEN DR,01062,42.31180075198,-72.70020174454,2
332,KENNEDY RD,01053,42.349780999287,-72.721162118353,2
91,HIGH ST,01062,42.337331819505,-72.668873710869,3
69,LYMAN RD,01060,42.310708087082,-72.629815634633,5
203,SYLVESTER RD,010629780,42.315787017492,-72.714493643825,4
765,BRIDGE RD,01060,42.338126549655,-72.646959308836,1
54,COLUMBUS AVE,01060,42.310512914467,-72.632761622142,1
16,GOLDEN DR,01062,42.323057689854,-72.691245178083,3
12,WARREN ST,010621333,42.339801505366,-72.674148107261,4
44,PENCASAL DR,01062,42.315801350547,-72.69356453451,3
72,BARRETT ST,010601730,42.33257186242,-72.640499040783,1
42,MUNROE ST,01060,42.311054720688,-72.631287413012,3
840,FLORENCE RD,01062,42.303328575708,-72.673888268263,3
123,SOUTH ST,010604039,42.313038256165,-72.633611714762,4
54,CROSS ST,01062,42.328920034845,-72.677212028148,1
41,HENRY ST,01060,42.314726203827,-72.620470566964,1
128,RYAN RD,01062,42.326470046456,-72.683245992606,5
51,MASSASOIT ST,01060,42.325756453129,-72.645739825743,4
36,WARBURTON WAY,01060,42.3365791246,-72.649788787891,3
61,WASHINGTON AVE,01060,42.320819218792,-72.648214666475,2
21,MIDDLE ST,01062,42.33406861887,-72.669107649787,4
78,LYMAN RD,010604228,42.310811813134,-72.628990520085,6
95,PIONEER KNLS,01062,42.321047248468,-72.682769900506,2
65,NORTH MAIN ST,01062,42.33717817922,-72.674015254096,1
103,DUNPHY DR,01062,42.302507568292,-72.679271880854,4
434,RYAN RD,01062,42.319418812319,-72.69161934624,2
18,MOUNTAIN LAUREL PATH,01062,42.308736956822,-72.667437052665,1
35,HIGGINS WAY,010603676,42.315507187655,-72.648919668351,2
39,GILRAIN TER,01062,42.320281687342,-72.688679393702,2
202,FEDERAL ST,01062,42.327545696091,-72.659387743408,3
22,HANCOCK ST,01060,42.319433648288,-72.623883761756,2
83,CRESCENT ST,01060,42.325941860828,-72.638155293017,5
58,BELMONT AVE,01060,42.314580861626,-72.638300802856,3
43,MANHAN ST,01060,42.30933446079,-72.634315878448,1
155,FRANKLIN ST,01060,42.328555715423,-72.641850874127,2
346,GLENDALE RD,01062,42.287084447354,-72.713825438504,1
320,HATFIELD ST,01060,42.341816053885,-72.64492636204,4
26,MAIN ST N,01060,42.335770944188,-72.673026428196,5
35,HARRISON AVE,01060,42.321599825435,-72.645717110786,4
218,CARDINAL WAY,01062,42.307893695453,-72.691484481418,2
63,DRYADS GRN,01060,42.319358294978,-72.645708393606,3
59,LEONARD ST,01053,42.357135490681,-72.69331525671,5
137,HIGH ST,010621450,42.337510060676,-72.671742584869,1
41,WILLIAMS ST,010603380,42.317767116389,-72.623396186448,2
110,NONOTUCK ST,01062,42.329427139987,-72.666432481569,2
260,MAIN ST L,01053,42.353491122999,-72.700941531314,24
31,HOLYOKE ST,01060,42.316641133426,-72.624339569651,4
51,ARCH ST,010539703,42.349270457565,-72.695544507678,3
49,FORD CROSSING,01060,42.31424026299,-72.649040870671,2
27,BREWSTER CT,01060,42.317636442519,-72.629739526952,2
84,WILLIAMS ST,01060,42.316425550876,-72.622725885651,2
123,EMERSON WAY,01062,42.310550339665,-72.68049454907,3
57,NORTH LOUDVILLE RD,01062,42.295454280589,-72.736155918211,1
336,OLD SPRINGFIELD RD,01060,42.296506335166,-72.635259177832,3
18,STODDARD ST,01060,42.327585510131,-72.637634693011,1
22,PINES EDGE DR,01060,42.343947739501,-72.646645658019,1
71,CHESTNUT ST,010621403,42.33628999085,-72.66688434997,3
699,PARK HILL RD,010629758,42.290855842778,-72.701909976407,2
40,STATE ST,01060,42.319039740748,-72.634477481541,4
68,ICE POND DR,010629501,42.306542448842,-72.665242586595,3
46,STRAWBERRY HILL,010621339,42.33978474156,-72.668064438118,4
276,ACREBROOK DR,01062,42.315036879068,-72.692439599285,4
70,MAIN ST N,01060,42.337194828987,-72.674548166868,1
61,NONOTUCK ST,01062,42.329911865448,-72.66307703809,3
272,SPRING ST,01062,42.336681635276,-72.688978292369,4
23,SCHOOL ST,01060,42.314691167471,-72.634611508173,2
61,MOUNTAIN ST,01062,42.347170790819,-72.669822207033,2
8,HIGH ST,01062,42.33621639774,-72.663917156246,4
411,WESTHAMPTON RD,01062,42.302507610201,-72.691825624878,2
33,PINE BROOK CURVE,010601521,42.339036489063,-72.639984559566,3
502,HAYDENVILLE RD,01053,42.365109069443,-72.694593664582,2
88,NORTH MAIN ST,01062,42.337543923565,-72.675173381658,3
75,HIGH ST,010621439,42.337198589154,-72.667741399569,2
101,NORTH MAPLE ST,01062,42.340189461755,-72.671599170506,3
63,BARRETT ST,01060,42.333881744339,-72.638569191396,2
94,MASSASOIT ST,01060,42.32780457117,-72.644560659604,4
116,MOSER ST,01060,42.313753022958,-72.650267813658,3
29,HAWTHORNE TER,01062,42.299871459743,-72.68776970575,4
475,BRIDGE RD,01062,42.34103473478,-72.661017269204,1
486,PARK HILL RD,01062,42.291016942957,-72.69105759109,2
111,DUNPHY DR,010629603,42.302546921327,-72.679591482822,3
43,LAUREL PARK,01060,42.360145390201,-72.639628077224,1
528,FLORENCE RD,010623673,42.313324330521,-72.671713583484,3
266,FLORENCE RD,01062,42.321532015838,-72.674719333963,1
115,OAK ST,01062,42.34258869772,-72.674745401682,3
51,NONOTUCK ST,01062,42.329570093346,-72.662462812226,1
41,VALLEY ST,01060,42.315129708645,-72.621405065349,2
104,NONOTUCK ST,010621908,42.329813336176,-72.6656438283,4
29,RUST AVE,01060,42.31029104549,-72.650627481123,1
10,JEWETT ST,010602808,42.323037489468,-72.648936348338,2
59,WEST FARMS RD,01062,42.307332275578,-72.715859474948,2
19,PARK HILL RD,01062,42.30024919021,-72.674345836357,2
142,RIVERSIDE DR,01062,42.323886618169,-72.657680265912,1
20,GREENLEAF DR,01062,42.2956696955,-72.686094833857,2
5182,HATHAWAY FARMS,01060,42.3253327,-72.6361794,3
70,SHERMAN AVE,01060,42.331881445056,-72.626117538952,2
64,MASSASOIT ST,010602016,42.326592715609,-72.645848958122,2
664,PARK HILL RD,01062,42.288998203487,-72.700433085067,2
91,LAUREL PARK,01060,42.35870332567,-72.641032632739,1
34,PINE VALLEY RD,010623600,42.312051622342,-72.708160445424,3
491,BRIDGE RD,010624534,42.337988876895,-72.661589082639,1
26,NEW SOUTH ST,01060,42.316563097908,-72.633602662307,4
237,EMERSON WAY,01062,42.310141889523,-72.677227283212,2
48,BLISS ST,010622606,42.327683704126,-72.674965845735,4
19,BATES ST,01060,42.330626171236,-72.626438482025,4
333,PROSPECT ST,01060,42.330461173472,-72.647690378431,3
131,RIVERBANK RD,01060,42.332977211258,-72.616093620945,4
18,CHESTNUT AVE,01053,42.355123959647,-72.697183421206,2
4,WARNER ROW,01053,42.350394680328,-72.695030864652,3
27,BEATTIE DR,01062,42.317306111714,-72.688297933288,2
319,ELM ST,01060,42.324529887328,-72.648022217978,4
122,NORTH MAPLE ST,010621300,42.341123624864,-72.672239212632,5
50,RUST AVE,01060,42.310468574199,-72.651623586496,3
105,NONOTUCK ST,010621907,42.330406649192,-72.665501419765,1
26,MAYNARD RD,01060,42.32250494525,-72.646896109286,4
40,CHESTNUT AVE,01053,42.356136158275,-72.697368074533,4
83,WARNER ST,01062,42.32446916044,-72.662105994607,3
15,PARK AVE,010602211,42.322383365744,-72.633468551856,1
51,PHILLIPS PL,01060,42.320911461637,-72.624560432799,5
91,BARRETT ST,01060,42.334143804542,-72.641396658794,2
345,ELM ST,01060,42.325218418765,-72.648855127696,2
31,RUSTLEWOOD RDG,01062,42.353177136906,-72.677076744231,3
140,NORTH MAPLE ST,01062,42.341950792979,-72.672148855716,2
1136,BURTS PIT RD,01062,42.310423018555,-72.697085688215,1
573,BURTS PIT RD,01062,42.314314359014,-72.675678558962,2
15,MAPLE ST,01062,42.331423415957,-72.671742668688,2
412,SYLVESTER RD,01062,42.323422973195,-72.71843900565,1
330,COLES MEADOW RD,01060,42.364222473634,-72.646210888702,2
46,NORTH MAIN ST,01062,42.336268030264,-72.67402531238,3
55,BRIERWOOD DR,01062,42.318175943717,-72.690061066621,2
92,LAUREL PARK,01060,42.358525922689,-72.641006397382,1
80,DAMON RD,010601842,42.33981068355,-72.63485852286,5
21,HINCKLEY ST,01062,42.323851749452,-72.66031377607,1
384,SOUTH ST,01060,42.306560302296,-72.644637605476,2
54,SYLVESTER RD,01062,42.310994664352,-72.716314360833,2
17,WOODLAND DR,01062,42.300715433574,-72.712966880162,3
1112,BURTS PIT RD,01062,42.310422976646,-72.696054546487,1
111,MOSER ST,010603659,42.313589156751,-72.649791637738,2
49,WOODLAWN AVE,01060,42.326610401425,-72.647007923875,4
223,MAIN ST L,010539702,42.351979782037,-72.70073148082,1
6,HAMPSHIRE HTS,01060,42.3253327,-72.6361794,7
41,SPRUCE LN,010629746,42.303370108038,-72.677250501084,5
395,ELM ST,010602874,42.32614512198,-72.65045288608,2
95,WEST ST,01060,42.313994798955,-72.63806761831,5
42,JACKSON ST,010601608,42.331235787054,-72.645551316741,2
109,RYAN RD,010623417,42.327640243959,-72.683484122475,2
63,SOVEREIGN WAY,01062,42.304941086241,-72.694516970168,4
117,LAKE ST,01062,42.343679141413,-72.673222912789,2
87,WATER ST,01053,42.350585997268,-72.702297974705,1
51,LADYSLIPPER LN,010629736,42.302210974648,-72.701402787446,3
88,VILLAGE HILL RD,010603687,42.313813875575,-72.648771476303,2
3,MAPLE ST,01062,42.330043838513,-72.672710443229,2
234,SPRING GROVE AVE,01062,42.346635857758,-72.675413271727,3
31,SUMMER ST,01060,42.324138117174,-72.634520815981,6
6,LAUREL PARK,01060,42.359089605677,-72.638685196936,2
16,WINTHROP ST,01060,42.308510896893,-72.638957692608,3
940,CHESTERFIELD RD,01062,42.333511683314,-72.731964966623,2
75,COLUMBUS AVE,010604223,42.309659133809,-72.631776580881,3
187,EMERSON WAY,010629206,42.308656867737,-72.678873321358,1
38,SANDY HILL RD,01062,42.323210617678,-72.681649575327,2
77,OVERLOOK DR,010623526,42.314687647072,-72.690586276674,3
8,COSMIAN AVE,01062,42.336099009186,-72.674538117216,4
121,SANDY HILL RD,01062,42.321124822982,-72.681235760768,2
16,NORWOOD AVE,01062,42.322466556133,-72.662239266868,3
63,WASHINGTON AVE,01060,42.320668260716,-72.648487832699,1
20,BEATTIE DR,01062,42.317834255434,-72.688079919986,2
179,PROSPECT ST,01060,42.326903851855,-72.637907104864,3
13,GRANDVIEW ST,01062,42.344751270648,-72.667240580855,1
11,BANCROFT RD,01060,42.324310993927,-72.643621970268,1
48,ROCKLAND HTS,01060,42.353267410003,-72.644220521974,2
131,BRIDGE ST,01060,42.324226085248,-72.624916579865,2
16,HINCKLEY ST,01062,42.323448621819,-72.660765225375,2
33,HARLOW AVE,010604211,42.30753302216,-72.639337309003,6
226,PROSPECT ST,010602135,42.328204890866,-72.640447072983,3
143,WOODS RD,01062,42.31524441499,-72.686675280652,2
25,CORTICELLI ST,01062,42.332742853245,-72.676712550538,2
30,AVIS CIR,01062,42.326877993684,-72.684793794847,2
29,DAY AVE,01060,42.330146391098,-72.625017833256,2
