FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
1599,ZXR20161011135542,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,HENSHAW AVE,PROSPECT ST,106334.241085000000000,897392.309137000000000,42.321403124000000,-72.636343066199998
1600,ZXR20161018132240,Vacant site small,Vacant site small,0.000000000000000,Street,10.000000000000000,MUNROE ST,MUNROE ST,106560.030655000000000,896338.348634999940000,42.311942343100000,-72.633434233399996
1601,ZXR20161017151334,Vacant site large,Vacant site large,0.000000000000000,Street,39.000000000000000,MUNROE ST,STEARNS CT,106733.776086000000000,896192.860119999970000,42.310653408699999,-72.631303529400000
1602,ZXR20161018152203,Vacant site small,Vacant site small,0.000000000000000,Street,18.000000000000000,HARLOW AVE,HARLOW AVE,106048.250752000010000,895901.442363000010000,42.307947888199998,-72.639570626600005
1603,ZXR20161011105210,Vacant site small,Vacant site small,0.000000000000000,Street,5.000000000000000,CRESCENT ST,CRESCENT ST,106273.564331000000000,897653.550392000000000,42.323747552699999,-72.637121352600005
1604,CXK20161019151426,Vacant site medium,Vacant site medium,0.000000000000000,Street,76.000000000000000,MAPLE ST,MAPLE ST,103410.585346000010000,898973.236433999960000,42.335278502100003,-72.672071686999999
1605,ZXR20161018152309,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,HARLOW AVE,HARLOW AVE,106030.907179999990000,895917.607134000050000,42.308091318499997,-72.639783586999997
1606,ZXR20161018094028,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,MANHAN ST,MANHAN ST,106453.218700000000000,896096.681809999980000,42.309754053600003,-72.634690723500000
1607,ZXR20161018143156,Vacant site small,Vacant site small,0.000000000000000,Street,47.000000000000000,REVELL AVE,REVELL AVE,106266.526784999990000,895915.868237999970000,42.308103974100000,-72.636925733300004
1608,ZXR20161019101517,Vacant site small,Vacant site small,0.000000000000000,Street,316.000000000000000,SOUTH ST,CHARLES ST,105849.972727999990000,895849.364854000040000,42.307455209099999,-72.641966860200000
1609,ZXR20161018145512,Vacant site large,Vacant site large,0.000000000000000,Street,14.000000000000000,REVELL AVE,REVELL AVE,106146.546421000010000,896006.661584999990000,42.308906896600000,-72.638395540999994
1610,ZXR20161018142134,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,REVELL AVE,REVELL AVE,106166.902115000000000,895981.241050999960000,42.308680504500003,-72.638144551799996
1611,ZXR20161019092029,Vacant site small,Vacant site small,0.000000000000000,Street,362.000000000000000,SOUTH ST,SOUTH ST,105703.241158000000000,895794.283345000000000,42.306941661899998,-72.643737429300003
1612,ZXR20161018134958,Vacant site small,Vacant site small,0.000000000000000,Street,242.000000000000000,SOUTH ST,SOUTH ST,106157.518305000010000,896067.400239999990000,42.309454989000002,-72.638272304300003
1613,ZXR20161019091514,Vacant site small,Vacant site small,0.000000000000000,Street,400.000000000000000,SOUTH ST,SOUTH ST,105597.095423000010000,895753.950835000030000,42.306565764900000,-72.645018163299994
1614,ZXR20161019090829,Vacant site large,Vacant site large,0.000000000000000,Street,31.000000000000000,SOUTH PARK TERR,SOUTH PARK TERR,105666.468845000000000,895702.505331999970000,42.306111029299998,-72.644168460399996
1615,ZXR20161018090436,Vacant site small,Vacant site small,0.000000000000000,Street,176.000000000000000,SOUTH ST,SOUTH ST,106412.698311000000000,896274.839257000010000,42.311352987500001,-72.635210923100004
1616,ZXR20161018084628,Vacant site small,Vacant site small,0.000000000000000,Street,3.000000000000000,MADISON AVE,MADISON AVE,106586.799220000000000,896101.996171999960000,42.309817880300002,-72.633071484100000
1617,ZXR20161014153002,Vacant site small,Vacant site small,0.000000000000000,Street,74.000000000000000,LYMAN RD,LYMAN RD,106896.407879000010000,896198.832796999950000,42.310726577300002,-72.629332023200007
1618,ZXR20161019103258,Vacant site medium,Vacant site medium,0.000000000000000,Street,10.000000000000000,CEDAR ST,CEDAR ST,105824.157437000000000,895773.641940000000000,42.306770433600001,-72.642267643200000
1619,ZXR20161019101000,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,CHARLES ST,CHARLES ST,105901.687372000000000,895789.001106000040000,42.306918041300001,-72.641329880200004
1620,ZXR20161018090335,Vacant site small,Vacant site small,0.000000000000000,Street,170.000000000000000,SOUTH ST,SOUTH ST,106421.914267999990000,896284.088464000030000,42.311437353800002,-72.635100640000005
1621,CXK20161019153722,Vacant site small,Vacant site small,0.000000000000000,Street,38.000000000000000,MAPLE ST,MAPLE ST,103403.852946000000000,898718.067736000060000,42.332980644800003,-72.672110824900003
1622,ZXR20161019101540,Vacant site small,Vacant site small,0.000000000000000,Street,316.000000000000000,SOUTH ST,CHARLES ST,105853.197675000000000,895844.323032999990000,42.307410210900002,-72.641926930200000
1623,ZXR20161018103144,Vacant site small,Vacant site small,0.000000000000000,Street,218.000000000000000,SOUTH ST,SOUTH ST,106276.317754000000000,896152.859085000000000,42.310238559900000,-72.636845299599997
1624,ZXR20161019082808,Vacant site small,Vacant site small,0.000000000000000,Street,335.000000000000000,SOUTH ST,SOUTH ST,105796.067381999990000,895845.212320000050000,42.307411328599997,-72.642619937399999
1625,ZXR20161018150525,Vacant site small,Vacant site small,0.000000000000000,Street,294.000000000000000,SOUTH ST,SOUTH ST,105944.305949000000000,895925.013197000020000,42.308147565600002,-72.640835079499993
1626,ZXR20161014143234,Vacant site small,Vacant site small,0.000000000000000,Street,31.000000000000000,LYMAN RD,LYMAN RD,106721.626101000000000,896323.070476999970000,42.311824122600001,-72.631471839699998
1627,ZXR20161018090458,Vacant site small,Vacant site small,0.000000000000000,Street,176.000000000000000,SOUTH ST,SOUTH ST,106407.937735000000000,896270.529081000020000,42.311313616600003,-72.635267966100002
1628,ZXR20161018140335,Vacant site small,Vacant site small,0.000000000000000,Street,264.000000000000000,SOUTH ST,WINTHROP ST,106053.120834000000000,895984.322343999990000,42.308694566100002,-72.639524992199995
1629,ZXR20161019100556,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,HAMPDEN ST,HAMPDEN ST,105981.443062000010000,895785.434956999960000,42.306895541999999,-72.640362050799993
1630,ZXR20161019101559,Vacant site small,Vacant site small,0.000000000000000,Street,316.000000000000000,SOUTH ST,CHARLES ST,105858.744685000000000,895837.063212999960000,42.307345525999999,-72.641858478600000
1631,ZXR20161019100929,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,CHARLES ST,CHARLES ST,105909.222160000000000,895777.965654999950000,42.306819606900000,-72.641236710000001
1632,ZXR20161018133932,Vacant site small,Vacant site small,0.000000000000000,Street,10.000000000000000,OLIVE ST,OLIVE ST,106249.560090000000000,896064.310050999980000,42.309438223400001,-72.637155506400006
1633,ZXR20161018093548,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,MANHAN ST,MANHAN ST,106506.494562000010000,896046.749602000000000,42.309310938199999,-72.634036529599996
1634,ZXR20161019100425,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,HAMPDEN ST,HAMPDEN ST,105947.332439000010000,895837.439852999990000,42.307359587900002,-72.640784168899998
1635,ZXR20161018141944,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,REVELL AVE,REVELL AVE,106135.053511000010000,896003.066098000040000,42.308873148799996,-72.638534345599993
1636,CXK20161014154019,Vacant site small,Vacant site small,0.000000000000000,Street,26.000000000000000,NUTTING AVE,NUTTING AVE,104715.053257000010000,897921.869944000030000,42.325974368099999,-72.656071567500007
1637,ZXR20161017154325,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,HAMPTON TERR,MUNROE ST,106775.826005000000000,896191.004086000030000,42.310641720299998,-72.630793232399995
1638,ZXR20161018103203,Vacant site small,Vacant site small,0.000000000000000,Street,218.000000000000000,SOUTH ST,SOUTH ST,106271.940218000000000,896149.363870000000000,42.310206570500000,-72.636897826699993
1639,ZXR20161018093401,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,MANHAN ST,MANHAN ST,106443.850389000000000,896092.312305000030000,42.309713596900004,-72.634803639500007
1640,ZXR20161018134053,Vacant site small,Vacant site small,0.000000000000000,Street,228.000000000000000,SOUTH ST,OLIVE ST,106216.158695000010000,896087.248596000020000,42.309640708400003,-72.637564314499997
1641,ZXR20161019080830,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,HARLOW AVE,HARLOW AVE,106081.624694000000000,895861.031886999960000,42.307588123199999,-72.639159325799994
1642,ZXR20161018103039,Vacant site small,Vacant site small,0.000000000000000,Street,208.000000000000000,SOUTH ST,SOUTH ST,106303.231499000000000,896174.710139999980000,42.310438493800000,-72.636522412500000
1643,ZXR20161019101052,Vacant site small,Vacant site small,0.000000000000000,Street,20.000000000000000,CHARLES ST,CHARLES ST,105892.791966000000000,895803.803762999950000,42.307050224299999,-72.641440163300004
1644,CXK20161014083241,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,MANN TERR,MANN TERR,103496.006177000000000,898564.446548999990000,42.331609143500003,-72.670967176900007
1645,CXK20161017092845,Vacant site small,Vacant site small,0.000000000000000,Street,61.000000000000000,LOCUST ST,LOCUST ST,104840.581573000000000,898609.172740999960000,42.332176787300000,-72.654661623500004
1646,ZXR20161018135103,Vacant site small,Vacant site small,0.000000000000000,Street,236.000000000000000,SOUTH ST,SOUTH ST,106184.246136000000000,896084.811605000050000,42.309614938199999,-72.637950962199994
1647,ZXR20161018103839,Vacant site small,Vacant site small,0.000000000000000,Street,51.000000000000000,FAIRVIEW AVE,FAIRVIEW AVE,106420.243300999990000,896027.327873999950000,42.309125773700003,-72.635079462600004
1648,ZXR20161018090653,Vacant site small,Vacant site small,0.000000000000000,Street,184.000000000000000,SOUTH ST,SOUTH ST,106386.028198999990000,896249.890188000050000,42.311125198100001,-72.635530363900003
1649,ZXR20161019091546,Vacant site small,Vacant site small,0.000000000000000,Street,392.000000000000000,SOUTH ST,SOUTH ST,105610.041085000000000,895759.869231999970000,42.306620607100001,-72.644862126899994
1650,ZXR20161018102008,Vacant site small,Vacant site small,0.000000000000000,Street,51.000000000000000,EAST ST,EAST ST,106558.249307000010000,896101.899983000010000,42.309813599599998,-72.633417729000001
1651,CXK20161019083512,Vacant site small,Vacant site small,0.000000000000000,Street,93.000000000000000,BLISS ST,BLISS ST,103117.701527000000000,897934.606815999960000,42.325892486900003,-72.675451585299996
1652,ZXR20161014153556,Vacant site small,Vacant site small,0.000000000000000,Street,58.000000000000000,LYMAN RD,LYMAN RD,106833.031028000000000,896241.679959999980000,42.311104734300002,-72.630107570199996
1653,CXK20161014093239,Vacant site small,Vacant site small,0.000000000000000,Street,157.000000000000000,NONOTUCK ST,NONOTUCK ST,103692.757627000000000,898462.729353999950000,42.330717777499999,-72.668563211000006
1654,CXK20161014092451,Vacant site small,Vacant site small,0.000000000000000,Street,119.000000000000000,NONOTUCK ST,NONOTUCK ST,103881.356906999990000,898417.746218999960000,42.330336077600002,-72.666267626800007
1655,CXK20161014094555,Vacant site small,Vacant site small,0.000000000000000,Street,12.000000000000000,MAPLE ST,MAPLE ST,103403.363132000000000,898540.253691000050000,42.331379904400002,-72.672087120800001
1656,CXK20161014105159,Vacant site small,Vacant site small,0.000000000000000,Street,201.000000000000000,NONOTUCK ST,NONOTUCK ST,103382.210235000010000,898472.677513999980000,42.330768967300003,-72.672332485100000
1657,CXK20161014114352,Vacant site small,Vacant site small,0.000000000000000,Street,68.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104172.857773000000000,898413.698916999970000,42.330335471300003,-72.662730433899995
1658,ZXR20161018095757,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,FORT ST,FORT ST,106540.105851000000000,896081.522475000010000,42.309627988800003,-72.633634492300004
1659,ZXR20161018102402,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,FORT ST,FORT ST,106463.696671000000000,896171.416878000020000,42.310428079600001,-72.634575701700001
1660,ZXR20161018143230,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,REVELL AVE,REVELL AVE,106276.312760999990000,895909.020943999990000,42.308043508499999,-72.636805942999999
1661,CXK20161012094402,Vacant site small,Vacant site small,0.000000000000000,Street,63.000000000000000,STRAW AVE,STRAW AVE,104156.257261000010000,899114.822257000020000,42.336644944800000,-72.663047824900005
1662,ZXR20161018084441,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,COLUMBUS AVE,EAST ST,106594.301272000000000,896140.911474999970000,42.310169096300001,-72.632986767000006
1663,CXK20161025114128,Vacant site large,Vacant site large,0.000000000000000,Street,11.000000000000000,ACREBROOK DR,ACREBROOK DR,101904.001659000000000,897325.441577999970000,42.320257276100001,-72.690072126499999
1664,ZXR20161018152327,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,HARLOW AVE,HARLOW AVE,106026.879588000000000,895921.253693999960000,42.308123660600003,-72.639833024300003
1665,ZXR20161018142441,Vacant site small,Vacant site small,0.000000000000000,Street,27.000000000000000,REVELL AVE,REVELL AVE,106198.757165000000000,895959.884614999990000,42.308492078100002,-72.637754758000000
1666,ZXR20161019091331,Vacant site large,Vacant site large,0.000000000000000,Street,400.000000000000000,SOUTH ST,SOUTH PARK TERR,105589.231604999990000,895728.037666999970000,42.306331542199999,-72.645109313199995
1667,ZXR20161019100515,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,HAMPDEN ST,HAMPDEN ST,105973.304117000010000,895798.196689000000000,42.307009444499997,-72.640462826800004
1668,ZXR20161019092140,Vacant site small,Vacant site small,0.000000000000000,Street,354.000000000000000,SOUTH ST,SOUTH ST,105742.288081000010000,895808.736345999990000,42.307076481599999,-72.643266230500004
1669,ZXR20161018085144,Vacant site small,Vacant site small,0.000000000000000,Street,4.000000000000000,MADISON AVE,MADISON AVE,106597.904685000000000,896105.594447999960000,42.309851600300000,-72.632937373999994
1670,CXK20161012111240,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,HIGH ST,HIGH ST,103960.033779000000000,899106.978953000040000,42.336550227700002,-72.665427367800007
1671,ZXR20161017142822,Vacant site small,Vacant site small,0.000000000000000,Street,5.000000000000000,MUNROE ST,MUNROE ST,106543.939904000000000,896337.276747999950000,42.311930768800003,-72.633629219699998
1672,ZXR20161018134023,Vacant site small,Vacant site small,0.000000000000000,Street,228.000000000000000,SOUTH ST,OLIVE ST,106234.170916000000000,896074.199799999940000,42.309525404500000,-72.637343748299998
1673,ZXR20161019100912,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,CHARLES ST,CHARLES ST,105912.766965000000000,895773.388158999970000,42.306778826900000,-72.641192977000003
1674,ZXR20161018094118,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,MANHAN ST,MANHAN ST,106424.341753000000000,896117.997043999960000,42.309942476200000,-72.635044390100006
1675,ZXR20161018135313,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,OLIVE ST,OLIVE ST,106255.767720000000000,896051.113780000010000,42.309320174500002,-72.637078085599995
1676,ZXR20161014153017,Vacant site small,Vacant site small,0.000000000000000,Street,74.000000000000000,LYMAN RD,LYMAN RD,106891.601906000000000,896201.434671000000000,42.310749426699999,-72.629390729899995
1677,ZXR20161018133446,Vacant site small,Vacant site small,0.000000000000000,Street,26.000000000000000,OLIVE ST,OLIVE ST,106310.312648000010000,896023.199947000020000,42.309075436100002,-72.636412046100006
1678,ZXR20161018105844,Vacant site large,Vacant site large,0.000000000000000,Street,28.000000000000000,FAIRVIEW AVE,FAIRVIEW AVE,106376.922049999990000,896064.031343000010000,42.309450990199998,-72.635610794200005
1679,ZXR20161019092707,Vacant site small,Vacant site small,0.000000000000000,Street,11.000000000000000,CEDAR ST,CEDAR ST,105809.374744000000000,895781.130596000000000,42.306836064700001,-72.642448138899994
1680,ZXR20161019084955,Vacant site large,Vacant site large,0.000000000000000,Street,58.000000000000000,SOUTH PARK TERR,SOUTH PARK TERR,105585.698879000000000,895707.030329999980000,42.306142005600002,-72.645148735899994
1681,ZXR20161019091358,Vacant site large,Vacant site large,0.000000000000000,Street,400.000000000000000,SOUTH ST,SOUTH PARK TERR,105584.434720000000000,895740.794153000000000,42.306445797300000,-72.645169564900002
1682,ZXR20161019101119,Vacant site small,Vacant site small,0.000000000000000,Street,20.000000000000000,CHARLES ST,CHARLES ST,105887.399559000000000,895810.905310999950000,42.307113503399997,-72.641506713499993
1683,ZXR20161019085037,Vacant site small,Vacant site small,0.000000000000000,Street,54.000000000000000,SOUTH PARK TERR,SOUTH PARK TERR,105595.264337999990000,895683.782665999960000,42.305933884399998,-72.645028945700005
1684,CXK20161012102914,Vacant site small,Vacant site small,0.000000000000000,Street,105.000000000000000,STRAW AVE,STRAW AVE,104193.468269000000000,899265.121387999970000,42.338002503200002,-72.662621189899994
1685,ZXR20161018084855,Vacant site large,Vacant site large,0.000000000000000,Street,24.000000000000000,MADISON AVE,MADISON AVE,106654.658557000000000,896066.060661999970000,42.309502498100002,-72.632242683599998
1686,ZXR20161014143259,Vacant site small,Vacant site small,0.000000000000000,Street,31.000000000000000,LYMAN RD,LYMAN RD,106717.836853000000000,896315.886887999950000,42.311759002800002,-72.631516642199998
1687,ZXR20161014143038,Vacant site small,Vacant site small,0.000000000000000,Street,19.000000000000000,LYMAN RD,LYMAN RD,106685.694271999990000,896360.604786999990000,42.312157717700003,-72.631913685200004
1688,ZXR20161019100327,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,HAMPDEN ST,HAMPDEN ST,105927.066951000000000,895869.577247999960000,42.307646450999997,-72.641035158099996
1689,ZXR20161018093948,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,MANHAN ST,MANHAN ST,106473.877383000000000,896082.192629999950000,42.309626094599999,-72.634437832900005
1690,ZXR20161019100540,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,HAMPDEN ST,HAMPDEN ST,105978.376841000000000,895790.630845000040000,42.306941946700000,-72.640400079499997
1691,ZXR20161019091606,Vacant site small,Vacant site small,0.000000000000000,Street,384.000000000000000,SOUTH ST,SOUTH ST,105617.851241000000000,895762.810488000050000,42.306648028300003,-72.644767887200004
1692,ZXR20161018100008,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,FORT ST,FORT ST,106542.592091000000000,896068.056042999960000,42.309507060300000,-72.633602167999996
1693,ZXR20161018103439,Vacant site small,Vacant site small,0.000000000000000,Street,9.000000000000000,FAIRVIEW AVE,FAIRVIEW AVE,106289.672172000010000,896113.084134000000000,42.309882104899998,-72.636676903899996
1694,ZXR20161019100850,Vacant site small,Vacant site small,0.000000000000000,Street,26.000000000000000,CHARLES ST,CHARLES ST,105917.369372000000000,895765.828535999990000,42.306711328900001,-72.641135934000005
1695,CXK20161114103723,Vacant site large,Vacant site large,0.000000000000000,Street,26.000000000000000,SYLVESTER RD,SYLVESTER RD,99763.219556500000000,896262.739453000020000,42.310419050400000,-72.715856228700005
1696,JXS20161025131928,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,MURPHY TERR,MURPHY TERR,105704.021121000000000,898446.462825999940000,42.330816816899997,-72.644159453699999
1697,CXK20161014133444,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,BERKSHIRE TERR,BERKSHIRE TERR,104082.378956000000000,898774.463931999980000,42.333571968999998,-72.663887860499997
1698,ZXR20161025103908,Vacant site small,Vacant site small,0.000000000000000,Street,164.000000000000000,NORTH ST,NORTH ST,106965.519239999990000,898130.618920000040000,42.328124893099996,-72.628803894599997
1699,CXK20161012110231,Vacant site small,Vacant site small,0.000000000000000,Street,27.000000000000000,GARFIELD AVE,GARFIELD AVE,104060.898757000000000,899279.763434999970000,42.338118031999997,-72.664232158700003
1700,ZXR20161018111536,Vacant site small,Vacant site small,0.000000000000000,Street,222.000000000000000,SOUTH ST,SOUTH ST,106249.365374000000000,896132.734550000050000,42.310054162800000,-72.637168932400002
1701,CXK20161019091655,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,WILLOW ST,WILLOW ST,103223.529999000010000,898176.818062999980000,42.328085993400002,-72.674208206399996
1702,JXS20161025145407,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,PROSPECT AVE,PROSPECT AVE,105218.554835000000000,898660.854606000010000,42.332687999999997,-72.650084318899999
1703,JXS20161025110513,Vacant site small,Vacant site small,0.000000000000000,Street,265.000000000000000,PROSPECT ST,PROSPECT ST,105829.855236000000000,898264.453815000020000,42.329193551199999,-72.642603220699996
1704,JXS20161025151608,Vacant site small,Vacant site small,0.000000000000000,Street,99.000000000000000,PROSPECT AVE,PROSPECT AVE,105282.576543000000000,898818.712586999990000,42.334116809100003,-72.649333377900007
1705,JXS20161025131854,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,MURPHY TERR,MURPHY TERR,105707.661056000000000,898454.201994000000000,42.330886924700003,-72.644116552599996
1706,JXS20161025131412,Vacant site large,Vacant site large,0.000000000000000,Street,285.000000000000000,PROSPECT ST,MURPHY TERR,105670.906363000000000,898341.063363999940000,42.329864008100003,-72.644544050500002
1707,JXS20161025105628,Vacant site small,Vacant site small,0.000000000000000,Street,231.000000000000000,PROSPECT ST,PROSPECT ST,105993.251434000010000,898207.749199999960000,42.328702782000001,-72.640611707299996
1708,JXS20161025105933,Vacant site small,Vacant site small,0.000000000000000,Street,253.000000000000000,PROSPECT ST,PROSPECT ST,105923.869269000000000,898238.532318999990000,42.328971537000001,-72.641458439199994
1709,CXK20161019110000,Vacant site small,Vacant site small,0.000000000000000,Street,118.000000000000000,NONOTUCK ST,NONOTUCK ST,103869.906231000000000,898408.180568999960000,42.330248558100003,-72.666404960600005
1710,JXS20161025111944,Vacant site small,Vacant site small,0.000000000000000,Street,35.000000000000000,ADARE PL,ADARE PL,105809.118198000000000,898411.407845000040000,42.330513935299997,-72.642878690800003
1711,JXS20161025160934,Vacant site large,Vacant site large,0.000000000000000,Street,68.000000000000000,RIDGEWOOD TERR,BLACKBERRY LN,105403.565594000000000,898776.443322999980000,42.333750967699999,-72.647858531099999
1712,JXS20161025105835,Vacant site small,Vacant site small,0.000000000000000,Street,253.000000000000000,PROSPECT ST,PROSPECT ST,105939.443232000010000,898234.058928000040000,42.328933143500002,-72.641268771300005
1713,JXS20161025111702,Vacant site small,Vacant site small,0.000000000000000,Street,23.000000000000000,ADARE PL,ADARE PL,105792.241335000000000,898374.177167000020000,42.330176747599999,-72.643077390499997
1714,JXS20161025141914,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,ROE AVE,ROE AVE,105254.248840000000000,898561.356654000000000,42.331796649399998,-72.649634986500004
1715,JXS20161025155707,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105439.430238000000000,898914.458477000010000,42.334997726899999,-72.647445920099997
1716,JXS20161025145335,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,PROSPECT AVE,PROSPECT AVE,105215.857324000000000,898654.030314999980000,42.332626240200000,-72.650115930300004
1717,JXS20161025160746,Vacant site small,Vacant site small,0.000000000000000,Street,9.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105393.790783000000000,898783.757468000050000,42.333815625500002,-72.647978321300002
1718,CXK20161019151755,Vacant site small,Vacant site small,0.000000000000000,Street,72.000000000000000,MAPLE ST,MAPLE ST,103409.603568000010000,898919.849794000040000,42.334797795100002,-72.672074697599996
1719,JXS20161025131446,Vacant site large,Vacant site large,0.000000000000000,Street,11.000000000000000,MURPHY TERR,MURPHY TERR,105679.132860000000000,898360.997734999980000,42.330044451600003,-72.644447491199998
1720,JXS20161025141635,Vacant site small,Vacant site small,0.000000000000000,Street,44.000000000000000,ROE AVE,ROE AVE,105271.364176000000000,898602.290404999980000,42.332167212400002,-72.649434028800002
1721,JXS20161027103152,Vacant site medium,Vacant site medium,0.000000000000000,Borderline,21.000000000000000,NORTH FARMS RD,NORTH FARMS RD,103513.522121000000000,900607.535869000010000,42.350003141499997,-72.671095015099993
1722,CXK20161114140341,Vacant site medium,Vacant site medium,0.000000000000000,Street,228.000000000000000,SYLVESTER RD,SYLVESTER RD,99686.214479899994000,896964.187558999980000,42.316723570299999,-72.716911542600002
1723,ZXR20161014093749,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,VALLEY ST,MONTVIEW AVE,107503.085353000000000,896720.395949000030000,42.315493816199997,-72.622057190999996
1724,JXS20161025142012,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,ROE AVE,ROE AVE,105247.692375000000000,898544.385829000040000,42.331643082100001,-72.649711756900004
1725,JXS20161025151354,Vacant site small,Vacant site small,0.000000000000000,Street,6.000000000000000,CALVIN TERR,PROSPECT AVE,105252.403322000000000,898745.112212999960000,42.333450596500001,-72.649687428600004
1726,JXS20161025105157,Vacant site small,Vacant site small,0.000000000000000,Street,18.000000000000000,HAYES AVE,HAYES AVE,106069.882968000010000,898231.943869999960000,42.328929805000001,-72.639685947100006
1727,JXS20161025155806,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105434.701489000000000,898900.781743000030000,42.334874036000002,-72.647501061699998
1728,JXS20161025133442,Vacant site small,Vacant site small,0.000000000000000,Street,303.000000000000000,PROSPECT ST,PROSPECT ST,105540.197272000000000,898346.119616999990000,42.329893723900000,-72.646130645499994
1729,CXK20161019154040,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,MAPLE ST,MAPLE ST,103401.459187000000000,898634.165270000000000,42.332225059800002,-72.672125878000003
1730,JXS20161025132356,Vacant site small,Vacant site small,0.000000000000000,Street,291.000000000000000,PROSPECT ST,MURPHY TERR,105661.559248000010000,898347.271283000010000,42.329918762799998,-72.644658461099993
1731,JXS20161025134425,Vacant site small,Vacant site small,0.000000000000000,Street,337.000000000000000,PROSPECT ST,PROSPECT ST,105384.642030000000000,898390.304473000000000,42.330272644399997,-72.648025067000006
1732,JXS20161025140525,Vacant site small,Vacant site small,0.000000000000000,Street,12.000000000000000,CALVIN TERR,CALVIN TERR,105277.912134000000000,898715.310393000020000,42.333185414900001,-72.649373064200006
1733,JXS20161025142226,Vacant site small,Vacant site small,0.000000000000000,Street,377.000000000000000,PROSPECT ST,PROSPECT ST,105232.095949000000000,898436.677127999950000,42.330671593399998,-72.649883361199997
1734,JXS20161025133333,Vacant site small,Vacant site small,0.000000000000000,Street,303.000000000000000,PROSPECT ST,PROSPECT ST,105570.421338999990000,898337.739982999980000,42.329821945699997,-72.645762599400001
1735,JXS20161025135026,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,NORFOLK AVE,NORFOLK AVE,105322.112668999990000,898515.012761999970000,42.331387692200003,-72.648804060299994
1736,JXS20161025155553,Vacant site large,Vacant site large,0.000000000000000,Street,65.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105452.676259999990000,898955.501185999950000,42.335368798099999,-72.647291903999999
1737,JXS20161025133756,Vacant site small,Vacant site small,0.000000000000000,Street,315.000000000000000,PROSPECT ST,PROSPECT ST,105509.779719000000000,898353.945681000010000,42.329960494200002,-72.646500949599996
1738,CXK20161012100649,Vacant site large,Vacant site large,0.000000000000000,Street,100.000000000000000,STRAW AVE,STRAW AVE,104175.588713000000000,899245.835424000050000,42.337826696999997,-72.662834942700002
1739,CXK20161012112544,Vacant site small,Vacant site small,0.000000000000000,Street,119.000000000000000,CHESTNUT ST,CHESTNUT ST,103854.448680999990000,899296.922754000060000,42.338247104399997,-72.666739990400004
